INFO_TIME,COUNTY_ID,COUNTY_ID_NM,TOWN_ID,TOWN_ID_NM,V_ID,V_ID_NM,fld0101,fld0201,fld0301,fld0401
╕ъо╞о╔╢б,┐делеN╜X,┐делжW║┘,╢m┬эел░╧еN╜X,╢m┬эел░╧жW║┘,з°и╜еN╜X,з°и╜жW║┘,дс╝╞,дHдf╝╞,иkй╩дHдf╝╞,дkй╩дHдf╝╞
"103Y3M","10003","оч╢щ┐д","10003030","дj╖╦┬э","10003030-016","╣┤╖Rи╜",1199,2990,1462,1528
"103Y3M","10003","оч╢щ┐д","10003030","дj╖╦┬э","10003030-002","║╓дпи╜",374,1190,618,572
"103Y3M","10003","оч╢щ┐д","10003030","дj╖╦┬э","10003030-008","║╓жwи╜",934,2621,1388,1233
"103Y3M","10003","оч╢щ┐д","10003030","дj╖╦┬э","10003030-001","┐│йMи╜",650,1872,943,929
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-048","дTе┴и╜",1072,3673,1914,1759
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-049","дsкFи╜",1323,4282,2253,2029
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-068","дддsи╜",2078,5405,2656,2749
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-015","ддеби╜",1570,4048,2003,2045
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-019","дде┐и╜",1975,5502,2791,2711
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-040","ддл╪и╜",454,1219,616,603
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-026","ддньи╜",1595,4606,2253,2353
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-010","дд░эи╜",1696,4481,2225,2256
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-050","дд║aи╜",394,1098,543,555
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-081","дд┐│и╜",1437,3675,1731,1944
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-028","дд├cи╜",319,914,468,446
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-064","дн║╓и╜",1406,4074,2023,2051
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-044","дн┼vи╜",2343,6825,3433,3392
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-075","дпйMи╜",1576,4243,2144,2099
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-012","дпм№и╜",2332,6473,3106,3367
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-030","дп▓╗и╜",1164,3357,1693,1664
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-013","дп╖Rи╜",1124,3288,1717,1571
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-070","дп╕qи╜",1619,4066,1999,2067
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-072","дп║╓и╜",2004,5466,2659,2807
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-003","дп╝wи╜",1394,3577,1805,1772
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-027","д║йwи╜",2228,7813,3984,3829
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-051","д║нэи╜",1667,5274,2755,2519
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-005","д║├cи╜",908,2651,1359,1292
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-034","дхд╞и╜",3152,10434,5090,5344
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-047","дым▄и╜",1615,5420,2797,2623
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-031","дЇз└и╜",1409,4062,2116,1946
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-066","е┐╕qи╜",1791,5269,2579,2690
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-055","е├е·и╜",2299,6023,2935,3088
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-074","е├║╓и╜",2196,6239,3190,3049
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-004","е├┐│и╜",436,1074,536,538
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-038","е█└Yи╜",844,2099,1060,1039
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-007","е·й·и╜",2405,6394,3107,3287
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-006","жие\и╜",1511,5109,2560,2549
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-008","ж█е▀и╜",2455,5853,2915,2938
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-078","ж█кvи╜",1584,3973,1902,2071
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-083","ж█лHи╜",2353,5806,2788,3018
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-009","ж█▒jи╜",1483,4018,1974,2044
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-063","ж▄╡╜и╜",1634,4227,2109,2118
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-059","йMени╜",924,3188,1574,1614
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-073","йп║╓и╜",2478,6592,3209,3383
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-057","й╛з╡и╜",1855,5369,2631,2738
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-018","й╛╕qи╜",1442,3481,1691,1790
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-036","й╛║╓и╜",2923,8073,4031,4042
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-062","й·╝wи╜",1917,5701,2817,2884
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-021","кF┐│и╜",1471,3739,1821,1918
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-084","кL┤╦и╜",1688,4665,2292,2373
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-046","к█к▌и╜",1037,3089,1658,1431
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-085","кў╡╪и╜",1910,4306,1989,2317
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-032","лCоHи╜",946,2353,1188,1165
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-037","лH╕qи╜",1850,5458,2657,2801
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-042","лс╝dи╜",1886,5239,2632,2607
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-022","мв╖╦и╜",1014,2654,1395,1259
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-052","о╢┐│и╜",1740,5247,2619,2628
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-079","░╖жци╜",1977,5865,2818,3047
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-077","▓°╖qи╜",1491,3872,1909,1963
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-056","┤_╡╪и╜",2031,5925,2884,3041
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-033","┤_┐│и╜",3821,10541,5145,5396
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-016","┤╢дпи╜",2054,5352,2646,2706
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-060","┤╢й╛и╜",1526,4228,2059,2169
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-061","┤╢▒jи╜",1567,4483,2182,2301
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-017","┤╢╕qи╜",3216,6113,3288,2825
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-053","┤╢╝yи╜",981,3233,1635,1598
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-071","╡╪│╘и╜",1236,3552,1784,1768
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-076","╡╪╖Rи╜",1304,3884,1899,1985
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-024","╖sй·и╜",1647,4442,2214,2228
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-014","╖s╡єи╜",955,2262,1128,1134
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-025","╖s┐│и╜",1577,4450,2163,2287
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-043","╣L└ни╜",1692,5097,2615,2482
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-058","║╓╝wи╜",1099,3237,1617,1620
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-069","╝w╕qи╜",1189,3131,1523,1608
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-023","┐wжци╜",1134,2777,1395,1382
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-020","┐│дпи╜",1523,3911,1916,1995
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-080","┐│ени╜",1003,3053,1538,1515
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-054","┐│йMи╜",1159,3436,1734,1702
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-041","┐│лnи╜",1614,3405,1559,1846
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-035","┐│░ъи╜",856,2356,1181,1175
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-001","└sени╜",1296,3716,1804,1912
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-067","└sжwи╜",868,2601,1291,1310
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-029","└sйги╜",1771,5476,2759,2717
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-002","└sйўи╜",2142,6216,3117,3099
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-039","└sкFи╜",1839,5474,2694,2780
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-082","└s╖Oи╜",2161,5341,2591,2750
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-065","└s╝wи╜",1553,4428,2232,2196
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-011","└s┐│и╜",1678,4608,2302,2306
"103Y3M","10003","оч╢щ┐д","10003020","дд├cел","10003020-045","┬┬й·и╜",640,1828,964,864
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-015","дsоpи╜",907,2793,1442,1351
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-022","дде┐и╜",744,1949,939,1010
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-040","е_жwи╜",654,1905,968,937
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-036","е_┤Iи╜",1406,4518,2276,2242
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-041","е_╡╪и╜",1391,4229,2080,2149
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-011","е_╢Qи╜",1518,4761,2415,2346
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-009","е_╢╒и╜",981,2868,1446,1422
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-010","е_┐│и╜",1458,4956,2511,2445
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-045","енжwи╜",1446,4695,2416,2279
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-046","енлnи╜",2163,6684,3410,3274
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-043","ен┐│и╜",2263,6224,2971,3253
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-012","ен┬эи╜",1509,4801,2516,2285
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-006","з║л╬и╜",1402,4488,2232,2256
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-021","й╛нsи╜",225,580,275,305
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-025","кFжwи╜",1123,3291,1623,1668
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-018","кFк└и╜",1354,4004,2009,1995
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-024","кF╢╒и╜",1893,6033,3188,2845
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-033","кўмPи╜",2130,6184,3095,3089
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-039","кў│ои╜",1151,3191,1548,1643
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-013","лn╢╒и╜",2011,6426,3223,3203
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-023","л╪жwи╜",1506,4981,2561,2420
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-002","░к┬∙и╜",1553,5014,2554,2460
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-014","▓°╖qи╜",1755,5050,2529,2521
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-003","┤_е╣и╜",2251,6655,3245,3410
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-042","┤_┐│и╜",1980,6310,3092,3218
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-016","┤ще·и╜",2067,6249,3093,3156
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-030","┤щжwи╜",1618,5007,2551,2456
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-029","┤щ┬╫и╜",699,2055,1050,1005
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-038","╡╪жwи╜",1741,5137,2554,2583
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-020","╢TйЎи╜",854,2328,1160,1168
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-026","╖sжwи╜",1532,4609,2330,2279
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-044","╖sн^и╜",1501,3724,1809,1915
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-008","╖s┤Iи╜",3089,7011,3632,3379
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-035","╖s╢Qи╜",1146,3637,1857,1780
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-007","╖s╢╒и╜",1510,4430,2246,2184
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-037","╖s║aи╜",1863,5594,2758,2836
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-005","╕qе┴и╜",2164,5903,2825,3078
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-028","╕q┐│и╜",2673,8018,3964,4054
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-032","║╓кLи╜",1191,3714,1904,1810
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-034","╝sдпи╜",1674,5086,2503,2583
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-031","╝s╣Fи╜",1324,4148,2046,2102
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-004","╝s┐│и╜",2350,6291,3043,3248
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-017","└sожи╜",1197,3305,1622,1683
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-019","└s┐│и╜",1049,3201,1564,1637
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-027","┬э┐│и╜",1205,3493,1843,1650
"103Y3M","10003","оч╢щ┐д","10003100","ен┬эел","10003100-001","┬∙│sи╜",1845,5694,2942,2752
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-076","дTд╕и╜",1560,4251,2079,2172
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-045","дTе┴и╜",1800,4943,2381,2562
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-057","дjж│и╜",2163,5503,2608,2895
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-004","дjкLи╜",4043,11543,5692,5851
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-046","дj┐│и╜",4431,11516,5690,5826
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-043","дj┬╫и╜",1979,5867,2870,2997
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-023","дддsи╜",2704,7479,3651,3828
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-064","ддени╜",1968,5055,2475,2580
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-030","дде┐и╜",2077,5496,2731,2765
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-029","дджии╜",1739,4971,2489,2482
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-020","ддйMи╜",606,1605,808,797
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-062","ддлHи╜",2365,6347,3128,3219
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-065","ддньи╜",1918,5216,2480,2736
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-017","ддоHи╜",777,2595,1357,1238
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-066","ддоїи╜",1789,4970,2393,2577
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-070","дд╕tи╜",2568,6398,2942,3456
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-054","дд╕Їи╜",1694,4527,2148,2379
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-049","дд╣чи╜",2754,6685,3192,3493
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-055","дд╝wи╜",2554,7596,3841,3755
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-040","дд┐│и╜",2234,6888,3404,3484
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-052","дхдди╜",1096,3087,1579,1508
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-001","дхд╞и╜",376,881,409,472
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-021","дхйўи╜",405,1142,575,567
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-002","дхй·и╜",616,1720,807,913
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-031","е_к∙и╜",739,1874,933,941
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-069","е_оHи╜",1899,5247,2532,2715
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-008","е┴е═и╜",676,1707,845,862
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-011","е├жwи╜",2018,5512,2735,2777
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-009","е├┐│и╜",773,2065,1045,1020
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-028","е╔дsи╜",2108,5972,2970,3002
"103Y3M","10003","оч╢щ┐д","10003010","оч╢щел","10003010-034","е·┐│и╜",2234,6523,3130,3393
